language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
SOUTH_HIGHLAND_MIXE	mxp	this	1214	4	ya7at	1	y a 7 a t	
LOWLAND_MIXE	mco	this	1214	4	hada7	2	h a d a 7	
SAYULA_POPOLUCA	pos	this	1214	4	ay3h	1	a y 3 h	
OLUTA_POPOLUCA	plo	this	1214	4	he7	3	h e 7	
TEXISTEPEC_ZOQUE	poq	this	1214	4	y373h37	1	y 3 7 3 h 3 7	
SOTEAPAN_ZOQUE	poi	this	1214	4	he7ep3k	4	h e 7 e p 3 k	
MARIA_CHIMALAPA	zoh	this	1214	4	y37 p37	1	y 3 7 _ p 3 7	
MIGUEL_CHIMALAPA	zoh	this	1214	4	y37	1	y 3 7	
CHIAPAS_ZOQUE	zoc	this	1214	4	y37 w3	1	y 3 7 _ w 3	
NORTH_HIGHLAND_MIXE	mto	that	78	5	Si7	1	S i 7	
SOUTH_HIGHLAND_MIXE	mxp	that	78	5	hE7E	6	h E 7 E	
LOWLAND_MIXE	mco	that	78	5	heh3mb3	2	h e h 3 m b 3	
SAYULA_POPOLUCA	pos	that	78	5	yay3n	3	y a y 3 n	
OLUTA_POPOLUCA	plo	that	78	5	hamah	2	h a m a h	
SOTEAPAN_ZOQUE	poi	that	78	5	heam	2	h e a m	
MIGUEL_CHIMALAPA	zoh	that	78	5	gad3	5	g a d 3	
CHIAPAS_ZOQUE	zoc	that	78	5	37	4	3 7	
NORTH_HIGHLAND_MIXE	mto	who	1235	6	p3n	1	p 3 n	
SOUTH_HIGHLAND_MIXE	mxp	who	1235	6	p3n	1	p 3 n	
LOWLAND_MIXE	mco	who	1235	6	p3n	1	p 3 n	
SAYULA_POPOLUCA	pos	who	1235	6	p3n	1	p 3 n	
OLUTA_POPOLUCA	plo	who	1235	6	p3n	1	p 3 n	
SOTEAPAN_ZOQUE	poi	who	1235	6	iapa7ap	4	i a p a 7 a p	
MARIA_CHIMALAPA	zoh	who	1235	6	iw3	2	i w 3	
MIGUEL_CHIMALAPA	zoh	who	1235	6	iw3	2	i w 3	
CHIAPAS_ZOQUE	zoc	who	1235	6	i w3	2	i _ w 3	
NORTH_HIGHLAND_MIXE	mto	what	1236	7	ti	1	t i	
SOUTH_HIGHLAND_MIXE	mxp	what	1236	7	ti	1	t i	
LOWLAND_MIXE	mco	what	1236	7	ti	1	t i	
SAYULA_POPOLUCA	pos	what	1236	7	ti	1	t i	
OLUTA_POPOLUCA	plo	what	1236	7	ti	1	t i	
TEXISTEPEC_ZOQUE	poq	what	1236	7	Ce7	1	C e 7	
SOTEAPAN_ZOQUE	poi	what	1236	7	ty~i	1	ty~ i	
MARIA_CHIMALAPA	zoh	what	1236	7	ti	1	t i	
MIGUEL_CHIMALAPA	zoh	what	1236	7	ti	1	t i	
CHIAPAS_ZOQUE	zoc	what	1236	7	tiy3	1	t i y 3	
NORTH_HIGHLAND_MIXE	mto	no	1269	8	ka7a	1	k a 7 a	
SOUTH_HIGHLAND_MIXE	mxp	no	1269	8	kat	1	k a t	
LOWLAND_MIXE	mco	no	1269	8	ka7	1	k a 7	
SAYULA_POPOLUCA	pos	no	1269	8	kah	1	k a h	
OLUTA_POPOLUCA	plo	no	1269	8	373	1	3 7 3	
TEXISTEPEC_ZOQUE	poq	no	1269	8	e5C	2	e 5 C	
SOTEAPAN_ZOQUE	poi	no	1269	8	dy~a	2	dy~ a	
MARIA_CHIMALAPA	zoh	no	1269	8	wat kaha	2	w a t _ k a h a	
MIGUEL_CHIMALAPA	zoh	no	1269	8	ya	2	y a	
CHIAPAS_ZOQUE	zoc	no	1269	8	hane	2	h a n e	
NORTH_HIGHLAND_MIXE	mto	all	98	9	n3hum	1	n 3 h u m	
SOUTH_HIGHLAND_MIXE	mxp	all	98	9	tuk3y	2	t u k 3 y	
LOWLAND_MIXE	mco	all	98	9	tu7uk ok3y	2	t u 7 u k _ o k 3 y	
SAYULA_POPOLUCA	pos	all	98	9	nu p3h3n	3	n u _ p 3 h 3 n	
OLUTA_POPOLUCA	plo	all	98	9	nitik	4	n i t i k	
TEXISTEPEC_ZOQUE	poq	all	98	9	bumbe	5	b u m b e	
SOTEAPAN_ZOQUE	poi	all	98	9	ikum3h	6	i k u m 3 h	
MARIA_CHIMALAPA	zoh	all	98	9	aNtene	7	a N t e n e	
MIGUEL_CHIMALAPA	zoh	all	98	9	hemhi7	8	h e m h i 7	
CHIAPAS_ZOQUE	zoc	all	98	9	mumu	5	m u m u	
NORTH_HIGHLAND_MIXE	mto	many	1198	10	may	1	m a y	
SOUTH_HIGHLAND_MIXE	mxp	many	1198	10	mEy	1	m E y	
LOWLAND_MIXE	mco	many	1198	10	may	1	m a y	
SAYULA_POPOLUCA	pos	many	1198	10	may	1	m a y	
OLUTA_POPOLUCA	plo	many	1198	10	pako	2	p a k o	also: tana
TEXISTEPEC_ZOQUE	poq	many	1198	10	daC ke	4	d a C _ k e	also: b3ks ke
SOTEAPAN_ZOQUE	poi	many	1198	10	agi	5	a g i	also: cam
MARIA_CHIMALAPA	zoh	many	1198	10	s3h37	6	s 3 h 3 7	
MIGUEL_CHIMALAPA	zoh	many	1198	10	S3h37	6	S 3 h 3 7	
CHIAPAS_ZOQUE	zoc	many	1198	10	w3w3	3	w 3 w 3	also: aN bat e
NORTH_HIGHLAND_MIXE	mto	one	1493	11	tuk	1	t u k	
SOUTH_HIGHLAND_MIXE	mxp	one	1493	11	tu7uk	1	t u 7 u k	
LOWLAND_MIXE	mco	one	1493	11	tu7uk	1	t u 7 u k	
SAYULA_POPOLUCA	pos	one	1493	11	tuk	1	t u k	
OLUTA_POPOLUCA	plo	one	1493	11	tuk	1	t u k	
TEXISTEPEC_ZOQUE	poq	one	1493	11	tum	2	t u m	
SOTEAPAN_ZOQUE	poi	one	1493	11	tum	2	t u m	
MARIA_CHIMALAPA	zoh	one	1493	11	tum3	2	t u m 3	
MIGUEL_CHIMALAPA	zoh	one	1493	11	tum3	2	t u m 3	
CHIAPAS_ZOQUE	zoc	one	1493	11	tum3	2	t u m 3	
NORTH_HIGHLAND_MIXE	mto	two	1498	12	meck	1	m e c k	
SOUTH_HIGHLAND_MIXE	mxp	two	1498	12	meck	1	m e c k	
LOWLAND_MIXE	mco	two	1498	12	mec	1	m e c	
SAYULA_POPOLUCA	pos	two	1498	12	meCk	1	m e C k	
OLUTA_POPOLUCA	plo	two	1498	12	mes ko	1	m e s _ k o	
TEXISTEPEC_ZOQUE	poq	two	1498	12	w3s na7	2	w 3 s _ n a 7	
SOTEAPAN_ZOQUE	poi	two	1498	12	w3s ten	2	w 3 s _ t e n	
MARIA_CHIMALAPA	zoh	two	1498	12	mec a7aN	3	m e c _ a 7 a N	
MIGUEL_CHIMALAPA	zoh	two	1498	12	meca 7aN	3	m e c a _ 7 a N	
CHIAPAS_ZOQUE	zoc	two	1498	12	meca	1	m e c a	
NORTH_HIGHLAND_MIXE	mto	big	1202	13	m3h	1	m 3 h	
SOUTH_HIGHLAND_MIXE	mxp	big	1202	13	m3h	1	m 3 h	
LOWLAND_MIXE	mco	big	1202	13	m3h	1	m 3 h	
SAYULA_POPOLUCA	pos	big	1202	13	m3h	1	m 3 h	
OLUTA_POPOLUCA	plo	big	1202	13	tan3k	2	t a n 3 k	
TEXISTEPEC_ZOQUE	poq	big	1202	13	w3Ce7	3	w 3 C e 7	
SOTEAPAN_ZOQUE	poi	big	1202	13	m3h	1	m 3 h	
MARIA_CHIMALAPA	zoh	big	1202	13	w3ti7	3	w 3 t i 7	
MIGUEL_CHIMALAPA	zoh	big	1202	13	komi7	5	k o m i 7	
CHIAPAS_ZOQUE	zoc	big	1202	13	m3ha	1	m 3 h a	
NORTH_HIGHLAND_MIXE	mto	long	1203	14	y3n	1	y 3 n	
SOUTH_HIGHLAND_MIXE	mxp	long	1203	14	yeny	1	y e n y	
LOWLAND_MIXE	mco	long	1203	14	yony	2	y o n y	
SAYULA_POPOLUCA	pos	long	1203	14	yagac	3	y a g a c	
OLUTA_POPOLUCA	plo	long	1203	14	yonek	4	y o n e k	
TEXISTEPEC_ZOQUE	poq	long	1203	14	ya7akac	3	y a 7 a k a c	
SOTEAPAN_ZOQUE	poi	long	1203	14	yagac	3	y a g a c	
MARIA_CHIMALAPA	zoh	long	1203	14	p3hi	5	p 3 h i	
MIGUEL_CHIMALAPA	zoh	long	1203	14	p3hi7	5	p 3 h i 7	
CHIAPAS_ZOQUE	zoc	long	1203	14	p3y	5	p 3 y	
NORTH_HIGHLAND_MIXE	mto	small	1246	15	pik	1	p i k	
SOUTH_HIGHLAND_MIXE	mxp	small	1246	15	muck	2	m u c k	
LOWLAND_MIXE	mco	small	1246	15	muc	2	m u c	
SAYULA_POPOLUCA	pos	small	1246	15	CiCik	3	C i C i k	
OLUTA_POPOLUCA	plo	small	1246	15	CuCu	3	C u C u	
TEXISTEPEC_ZOQUE	poq	small	1246	15	h3s3 ba	4	h 3 s 3 _ b a	
SOTEAPAN_ZOQUE	poi	small	1246	15	Suty~u	5	S u ty~ u	
MIGUEL_CHIMALAPA	zoh	small	1246	15	wakSiN7	6	w a k S i N 7	
CHIAPAS_ZOQUE	zoc	small	1246	15	Ciks	3	C i k s	
NORTH_HIGHLAND_MIXE	mto	woman	962	16	t3st3k	1	t 3 s t 3 k	
SOUTH_HIGHLAND_MIXE	mxp	woman	962	16	tiSy~t3k	2	t i Sy~ t 3 k	
LOWLAND_MIXE	mco	woman	962	16	to7oSyh~3y	2	t o 7 o S yh~ 3 y	
SAYULA_POPOLUCA	pos	woman	962	16	toSay	2	t o S a y	
OLUTA_POPOLUCA	plo	woman	962	16	mahaw	3	m a h a w	
TEXISTEPEC_ZOQUE	poq	woman	962	16	yoma7	4	y o m a 7	
SOTEAPAN_ZOQUE	poi	woman	962	16	yomo	4	y o m o	
MARIA_CHIMALAPA	zoh	woman	962	16	yom37	4	y o m 3 7	
MIGUEL_CHIMALAPA	zoh	woman	962	16	yoma7	4	y o m a 7	
CHIAPAS_ZOQUE	zoc	woman	962	16	yomo	4	y o m o	
NORTH_HIGHLAND_MIXE	mto	man	1554	17	yaty3k	1	y a t y 3 k	
SOUTH_HIGHLAND_MIXE	mxp	man	1554	17	h3ty3k	1	h 3 t y 3 k	
LOWLAND_MIXE	mco	man	1554	17	ye7ey d3k	1	y e 7 e y _ d 3 k	
SAYULA_POPOLUCA	pos	man	1554	17	hayaw	2	h a y a w	
OLUTA_POPOLUCA	plo	man	1554	17	yo7owa	3	y o 7 o w a	
TEXISTEPEC_ZOQUE	poq	man	1554	17	p35	4	p 3 5	
SOTEAPAN_ZOQUE	poi	man	1554	17	p3Si5	4	p 3 S i 5	
MARIA_CHIMALAPA	zoh	man	1554	17	p3n	4	p 3 n	
MIGUEL_CHIMALAPA	zoh	man	1554	17	p3n	4	p 3 n	
CHIAPAS_ZOQUE	zoc	man	1554	17	p3n	4	p 3 n	
NORTH_HIGHLAND_MIXE	mto	person	683	18	hayu	1	h a y u	
SOUTH_HIGHLAND_MIXE	mxp	person	683	18	ha7ay	1	h a 7 a y	
LOWLAND_MIXE	mco	person	683	18	h3y	1	h 3 y	
SAYULA_POPOLUCA	pos	person	683	18	hayaw	1	h a y a w	
OLUTA_POPOLUCA	plo	person	683	18	haykak	1	h a y k a k	
TEXISTEPEC_ZOQUE	poq	person	683	18	p35 Ca7	2	p 3 5 _ C a 7	
CHIAPAS_ZOQUE	zoc	person	683	18	p3n dam	2	p 3 n _ d a m	
NORTH_HIGHLAND_MIXE	mto	fish	227	19	ahkS	1	a h k S	
SOUTH_HIGHLAND_MIXE	mxp	fish	227	19	akS	1	a k S	
LOWLAND_MIXE	mco	fish	227	19	akS	1	a k S	
SAYULA_POPOLUCA	pos	fish	227	19	akS	1	a k S	
OLUTA_POPOLUCA	plo	fish	227	19	koke	2	k o k e	
TEXISTEPEC_ZOQUE	poq	fish	227	19	woN	3	w o N	
SOTEAPAN_ZOQUE	poi	fish	227	19	t373p3	4	t 3 7 3 p 3	
MARIA_CHIMALAPA	zoh	fish	227	19	koke	2	k o k e	
MIGUEL_CHIMALAPA	zoh	fish	227	19	koke	2	k o k e	
CHIAPAS_ZOQUE	zoc	fish	227	19	kokeh	2	k o k e h	
NORTH_HIGHLAND_MIXE	mto	bird	937	20	h3yva	1	h 3 y v a	
SOUTH_HIGHLAND_MIXE	mxp	bird	937	20	hon	2	h o n	
LOWLAND_MIXE	mco	bird	937	20	hon	2	h o n	
SAYULA_POPOLUCA	pos	bird	937	20	hon	2	h o n	
OLUTA_POPOLUCA	plo	bird	937	20	muSi	3	m u S i	
TEXISTEPEC_ZOQUE	poq	bird	937	20	hon	2	h o n	
SOTEAPAN_ZOQUE	poi	bird	937	20	hon	2	h o n	
MARIA_CHIMALAPA	zoh	bird	937	20	hon	2	h o n	
MIGUEL_CHIMALAPA	zoh	bird	937	20	hon	2	h o n	
CHIAPAS_ZOQUE	zoc	bird	937	20	%paloma	4	% p a l o m a	Spanish loan
NORTH_HIGHLAND_MIXE	mto	dog	2009	21	uk	1	u k	
SOUTH_HIGHLAND_MIXE	mxp	dog	2009	21	uk	1	u k	
LOWLAND_MIXE	mco	dog	2009	21	uk	1	u k	
SAYULA_POPOLUCA	pos	dog	2009	21	tak	2	t a k	
OLUTA_POPOLUCA	plo	dog	2009	21	Suni	3	S u n i	
TEXISTEPEC_ZOQUE	poq	dog	2009	21	Cempa7	5	C e m p a 7	
SOTEAPAN_ZOQUE	poi	dog	2009	21	Cimpa	5	C i m p a	
MARIA_CHIMALAPA	zoh	dog	2009	21	nu7u	6	n u 7 u	
MIGUEL_CHIMALAPA	zoh	dog	2009	21	nu7	6	n u 7	
CHIAPAS_ZOQUE	zoc	dog	2009	21	tuwi	4	t u w i	
NORTH_HIGHLAND_MIXE	mto	louse	1392	22	37c	1	3 7 c	
SOUTH_HIGHLAND_MIXE	mxp	louse	1392	22	a7at	2	a 7 a t	
LOWLAND_MIXE	mco	louse	1392	22	ad	1	a d	
SAYULA_POPOLUCA	pos	louse	1392	22	awat	2	a w a t	
OLUTA_POPOLUCA	plo	louse	1392	22	avat	2	a v a t	
TEXISTEPEC_ZOQUE	poq	louse	1392	22	awat	2	a w a t	
SOTEAPAN_ZOQUE	poi	louse	1392	22	a7awat	2	a 7 a w a t	
MARIA_CHIMALAPA	zoh	louse	1392	22	awat	2	a w a t	
MIGUEL_CHIMALAPA	zoh	louse	1392	22	awat	2	a w a t	
CHIAPAS_ZOQUE	zoc	louse	1392	22	awat	2	a w a t	
NORTH_HIGHLAND_MIXE	mto	tree	906	23	kup	1	k u p	
SOUTH_HIGHLAND_MIXE	mxp	tree	906	23	Soh	2	S o h	
LOWLAND_MIXE	mco	tree	906	23	kipy	1	k i p y	
SAYULA_POPOLUCA	pos	tree	906	23	kuy	1	k u y	
OLUTA_POPOLUCA	plo	tree	906	23	kuy3	1	k u y 3	
TEXISTEPEC_ZOQUE	poq	tree	906	23	kuy	1	k u y	
SOTEAPAN_ZOQUE	poi	tree	906	23	kuy	1	k u y	
MARIA_CHIMALAPA	zoh	tree	906	23	kuy	1	k u y	
MIGUEL_CHIMALAPA	zoh	tree	906	23	kuy	1	k u y	
CHIAPAS_ZOQUE	zoc	tree	906	23	kuy	1	k u y	
NORTH_HIGHLAND_MIXE	mto	seed	714	24	t3mt	1	t 3 m t	
SOUTH_HIGHLAND_MIXE	mxp	seed	714	24	pak	2	p a k	
LOWLAND_MIXE	mco	seed	714	24	pak	2	p a k	
SAYULA_POPOLUCA	pos	seed	714	24	puh	3	p u h	
OLUTA_POPOLUCA	plo	seed	714	24	pak3	2	p a k 3	
TEXISTEPEC_ZOQUE	poq	seed	714	24	puh	3	p u h	
SOTEAPAN_ZOQUE	poi	seed	714	24	pak	2	p a k	
MARIA_CHIMALAPA	zoh	seed	714	24	puh	3	p u h	
MIGUEL_CHIMALAPA	zoh	seed	714	24	puh	3	p u h	
CHIAPAS_ZOQUE	zoc	seed	714	24	puh	3	p u h	
NORTH_HIGHLAND_MIXE	mto	leaf	628	25	ahy	1	a h y	
SOUTH_HIGHLAND_MIXE	mxp	leaf	628	25	ay	1	a y	
LOWLAND_MIXE	mco	leaf	628	25	ay	1	a y	
SAYULA_POPOLUCA	pos	leaf	628	25	ahy~	1	a hy~	
OLUTA_POPOLUCA	plo	leaf	628	25	ay3	1	a y 3	
TEXISTEPEC_ZOQUE	poq	leaf	628	25	ay	1	a y	
SOTEAPAN_ZOQUE	poi	leaf	628	25	ay	1	a y	
MARIA_CHIMALAPA	zoh	leaf	628	25	ay	1	a y	
MIGUEL_CHIMALAPA	zoh	leaf	628	25	ay7	1	a y 7	
CHIAPAS_ZOQUE	zoc	leaf	628	25	ay	1	a y	
NORTH_HIGHLAND_MIXE	mto	root	670	26	a7c	1	a 7 c	
SOUTH_HIGHLAND_MIXE	mxp	root	670	26	ac	1	a c	
LOWLAND_MIXE	mco	root	670	26	tikc	2	t i k c	
SAYULA_POPOLUCA	pos	root	670	26	tikCik	2	t i k C i k	
OLUTA_POPOLUCA	plo	root	670	26	Cisc3w	2	C i s c 3 w	
TEXISTEPEC_ZOQUE	poq	root	670	26	CeC3k	2	C e C 3 k	
SOTEAPAN_ZOQUE	poi	root	670	26	ty~iC3k	2	ty~ i C 3 k	
MARIA_CHIMALAPA	zoh	root	670	26	wac	3	w a c	
MIGUEL_CHIMALAPA	zoh	root	670	26	wac	3	w a c	
CHIAPAS_ZOQUE	zoc	root	670	26	waci	3	w a c i	
NORTH_HIGHLAND_MIXE	mto	bark	1204	27	k3p ak	1	k 3 p _ a k	
SOUTH_HIGHLAND_MIXE	mxp	bark	1204	27	ak	1	a k	
LOWLAND_MIXE	mco	bark	1204	27	ak	1	a k	
SAYULA_POPOLUCA	pos	bark	1204	27	ak	1	a k	
TEXISTEPEC_ZOQUE	poq	bark	1204	27	kuy dak	2	k u y _ d a k	
MARIA_CHIMALAPA	zoh	bark	1204	27	naka	2	n a k a	
MIGUEL_CHIMALAPA	zoh	bark	1204	27	kuy naka	2	k u y _ n a k a	
CHIAPAS_ZOQUE	zoc	bark	1204	27	kuyu naka	2	k u y u _ n a k a	
NORTH_HIGHLAND_MIXE	mto	skin	763	28	ak	1	a k	
SOUTH_HIGHLAND_MIXE	mxp	skin	763	28	n37ak	1	n 3 7 a k	
LOWLAND_MIXE	mco	skin	763	28	ak	1	a k	
SAYULA_POPOLUCA	pos	skin	763	28	ak	1	a k	
OLUTA_POPOLUCA	plo	skin	763	28	ak3	1	a k 3	
TEXISTEPEC_ZOQUE	poq	skin	763	28	dak	2	d a k	
SOTEAPAN_ZOQUE	poi	skin	763	28	naka	2	n a k a	
MARIA_CHIMALAPA	zoh	skin	763	28	naka	2	n a k a	
MIGUEL_CHIMALAPA	zoh	skin	763	28	naka	2	n a k a	
CHIAPAS_ZOQUE	zoc	skin	763	28	naka	2	n a k a	
NORTH_HIGHLAND_MIXE	mto	meat	634	29	cu7uc	1	c u 7 u c	
SOUTH_HIGHLAND_MIXE	mxp	meat	634	29	cu7uCy	1	c u 7 u C y	
LOWLAND_MIXE	mco	meat	634	29	cu7uC	1	c u 7 u C	
SAYULA_POPOLUCA	pos	meat	634	29	SiS	2	S i S	
OLUTA_POPOLUCA	plo	meat	634	29	cuCi	1	c u C i	
TEXISTEPEC_ZOQUE	poq	meat	634	29	SeS	2	S e S	
SOTEAPAN_ZOQUE	poi	meat	634	29	mayi	3	m a y i	
MARIA_CHIMALAPA	zoh	meat	634	29	sis	2	s i s	
MIGUEL_CHIMALAPA	zoh	meat	634	29	SiS	2	S i S	
CHIAPAS_ZOQUE	zoc	meat	634	29	sis	2	s i s	
NORTH_HIGHLAND_MIXE	mto	blood	946	30	nupun	1	n u p u n	
SOUTH_HIGHLAND_MIXE	mxp	blood	946	30	n373py	1	n 3 7 3 p y	
LOWLAND_MIXE	mco	blood	946	30	n3py	1	n 3 p y	
SAYULA_POPOLUCA	pos	blood	946	30	nipin	1	n i p i n	
OLUTA_POPOLUCA	plo	blood	946	30	n3pin	1	n 3 p i n	
TEXISTEPEC_ZOQUE	poq	blood	946	30	d373pi5	1	d 3 7 3 p i 5	
SOTEAPAN_ZOQUE	poi	blood	946	30	n373pi5	1	n 3 7 3 p i 5	
MARIA_CHIMALAPA	zoh	blood	946	30	n3pin	1	n 3 p i n	
MIGUEL_CHIMALAPA	zoh	blood	946	30	n3pin7	1	n 3 p i n 7	
CHIAPAS_ZOQUE	zoc	blood	946	30	n3pin	1	n 3 p i n	
NORTH_HIGHLAND_MIXE	mto	bone	1394	31	pak	1	p a k	
SOUTH_HIGHLAND_MIXE	mxp	bone	1394	31	pak	1	p a k	
LOWLAND_MIXE	mco	bone	1394	31	pak	1	p a k	
SAYULA_POPOLUCA	pos	bone	1394	31	pak	1	p a k	
OLUTA_POPOLUCA	plo	bone	1394	31	pak3	1	p a k 3	
TEXISTEPEC_ZOQUE	poq	bone	1394	31	pak	1	p a k	
SOTEAPAN_ZOQUE	poi	bone	1394	31	pak	1	p a k	
MARIA_CHIMALAPA	zoh	bone	1394	31	pak	1	p a k	
MIGUEL_CHIMALAPA	zoh	bone	1394	31	pak	1	p a k	
CHIAPAS_ZOQUE	zoc	bone	1394	31	pak	1	p a k	
NORTH_HIGHLAND_MIXE	mto	fat	1282	32	on	1	o n	
SOUTH_HIGHLAND_MIXE	mxp	fat	1282	32	on	1	o n	
LOWLAND_MIXE	mco	fat	1282	32	win omb	2	w i n _ o m b	
SAYULA_POPOLUCA	pos	fat	1282	32	o7c3k	3	o 7 c 3 k	
OLUTA_POPOLUCA	plo	fat	1282	32	ona	1	o n a	
SOTEAPAN_ZOQUE	poi	fat	1282	32	p3hi	5	p 3 h i	
MARIA_CHIMALAPA	zoh	fat	1282	32	grasa	6	g r a s a	
MIGUEL_CHIMALAPA	zoh	fat	1282	32	yewe7	7	y e w e 7	
CHIAPAS_ZOQUE	zoc	fat	1282	32	kin3	4	k i n 3	
NORTH_HIGHLAND_MIXE	mto	egg	744	33	tu7ut	1	t u 7 u t	
SOUTH_HIGHLAND_MIXE	mxp	egg	744	33	tucah	1	t u c a h	
LOWLAND_MIXE	mco	egg	744	33	tu7uty	1	t u 7 u t y	
SAYULA_POPOLUCA	pos	egg	744	33	koy	2	k o y	
OLUTA_POPOLUCA	plo	egg	744	33	tutik	1	t u t i k	
TEXISTEPEC_ZOQUE	poq	egg	744	33	kanpuk	4	k a n p u k	
SOTEAPAN_ZOQUE	poi	egg	744	33	kanpu	4	k a n p u	
MARIA_CHIMALAPA	zoh	egg	744	33	po7ok	3	p o 7 o k	
MIGUEL_CHIMALAPA	zoh	egg	744	33	pohok	3	p o h o k	
CHIAPAS_ZOQUE	zoc	egg	744	33	poka	3	p o k a	
NORTH_HIGHLAND_MIXE	mto	horn	1393	34	vah	1	v a h	
SOUTH_HIGHLAND_MIXE	mxp	horn	1393	34	wah	1	w a h	
LOWLAND_MIXE	mco	horn	1393	34	mun	2	m u n	
SAYULA_POPOLUCA	pos	horn	1393	34	wah	1	w a h	
OLUTA_POPOLUCA	plo	horn	1393	34	vaha	1	v a h a	
TEXISTEPEC_ZOQUE	poq	horn	1393	34	waNa7	1	w a N a 7	
MIGUEL_CHIMALAPA	zoh	horn	1393	34	weka7	3	w e k a 7	
CHIAPAS_ZOQUE	zoc	horn	1393	34	wa7	1	w a 7	
NORTH_HIGHLAND_MIXE	mto	tail	1220	35	tuSta	1	t u S t a	
SOUTH_HIGHLAND_MIXE	mxp	tail	1220	35	tuct	1	t u c t	
LOWLAND_MIXE	mco	tail	1220	35	pi7iSy	2	p i 7 i S y	
SAYULA_POPOLUCA	pos	tail	1220	35	tuhc	1	t u h c	
OLUTA_POPOLUCA	plo	tail	1220	35	tusta	1	t u s t a	
TEXISTEPEC_ZOQUE	poq	tail	1220	35	tuc	1	t u c	
SOTEAPAN_ZOQUE	poi	tail	1220	35	tuc	1	t u c	
MARIA_CHIMALAPA	zoh	tail	1220	35	tuc	1	t u c	
MIGUEL_CHIMALAPA	zoh	tail	1220	35	tuc	1	t u c	
CHIAPAS_ZOQUE	zoc	tail	1220	35	tuc	1	t u c	
NORTH_HIGHLAND_MIXE	mto	feather	1201	36	pak	1	p a k	
SOUTH_HIGHLAND_MIXE	mxp	feather	1201	36	p3k	1	p 3 k	
LOWLAND_MIXE	mco	feather	1201	36	ce5i7i b3k	2	c e 5 i 7 i _ b 3 k	
OLUTA_POPOLUCA	plo	feather	1201	36	p3k3	1	p 3 k 3	
TEXISTEPEC_ZOQUE	poq	feather	1201	36	p3k	1	p 3 k	
SOTEAPAN_ZOQUE	poi	feather	1201	36	p3k	1	p 3 k	
MARIA_CHIMALAPA	zoh	feather	1201	36	p3k	1	p 3 k	
MIGUEL_CHIMALAPA	zoh	feather	1201	36	p3k	1	p 3 k	
CHIAPAS_ZOQUE	zoc	feather	1201	36	p3k	1	p 3 k	
NORTH_HIGHLAND_MIXE	mto	hair	1040	37	vay	1	v a y	
SOUTH_HIGHLAND_MIXE	mxp	hair	1040	37	way	1	w a y	
LOWLAND_MIXE	mco	hair	1040	37	way	1	w a y	
TEXISTEPEC_ZOQUE	poq	hair	1040	37	way	1	w a y	
SOTEAPAN_ZOQUE	poi	hair	1040	37	way	1	w a y	
MARIA_CHIMALAPA	zoh	hair	1040	37	way	1	w a y	
MIGUEL_CHIMALAPA	zoh	hair	1040	37	way7	1	w a y 7	
